User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
carpoolworld,2021-11-15 06:15:01+00:00,0,CarpoolWorld Feed,carpal serikembangan it bang universitikebangsaanmalaysia rideshare splitcosts,en,carpal serikembangan bang universitikebangsaanmalaysia rideshare splitcosts,0.0,1.0,0.0,0.0,neutral
hakimamir,2021-03-18 16:28:04+00:00,2,Twitter for iPhone,ulm fasaway and third jersey ukmfc skyhawk universitikebangsaanmalaysia footballshirt,en,ulm fasaway third jersey ukmfc skyhawk universitikebangsaanmalaysia footballshirt,0.0,1.0,0.0,0.0,neutral
Sengboon_LIM,2021-02-07 13:55:53+00:00,0,Twitter for Android,free weimar for those who interested in the right or wrong to citydatefeb time pm malaysia timerightcity citizenparticipation could urbanfortification universitasindonesia universitikebangsaanmalaysia ulm fsskukm,en,free weimar interested right wrong citydatefeb time pm malaysia timerightcity citizenparticipation could urbanfortification universitasindonesia universitikebangsaanmalaysia ulm fsskukm,0.103,0.698,0.199,0.4404,positive
iainu_kebumen,2022-09-05 17:46:00+00:00,1,Twitter for Android,approaching ami hurrah student sarah economics projects and africa nurse fadilah of islamic religious education who will be pursuing overseas learning to the national university singapore malay malaysia prince songkla thailand,in,approaching ami hurrah student sarah economics project africa nurse fadilah islamic religious education pursuing overseas learning national university singapore malay malaysia prince songkla thailand,0.0,0.893,0.107,0.5574,positive
ayunihamka,2022-07-27 02:57:03+00:00,1,Twitter for Android,takes a few seconds to understand the national university of malaysiaamendwrite jelly malaysiaspecial nous right face emboli without expression,in,take second understand national university malaysiaamendwrite jelly malaysiaspecial nous right face embolus without expression,0.0,1.0,0.0,0.0,neutral
kampusITHB,2022-06-23 01:35:28+00:00,0,Twitter Web App,the project is a collaboration between the and national university adamson university philippines along with other top causes in seen such as of singapore university teknologi malaysia burned darussalam more,in,project collaboration national university adamson university philippine along top cause seen singapore university teknologi malaysia burned darussalam,0.0,0.94,0.06,0.2023,positive
WikiDPR1,2022-06-13 10:18:18+00:00,0,TweetDeck,bales ruudikdok iii manager based on data from is top universities out ofthe highest banking university seen is eleventh national singapore tenth malaysia second hundred and fiftyfour indonesian university ninetynine ulm,in,bale ruudikdok iii manager based data top university ofthe highest banking university seen eleventh national singapore tenth malaysia second hundred fiftyfour indonesian university ninetynine ulm,0.0,0.943,0.057,0.2023,positive
pakenakena,2022-06-12 08:19:00+00:00,0,Twitter for iPhone,a fair evaluation by professor named how chief king senior lecturer at the national university of malaysia for narrator prabowo subianto was handed emboli,in,fair evaluation professor named chief king senior lecturer national university malaysia narrator prabowo subianto handed embolus,0.0,0.905,0.095,0.3182,positive
AIC2022_,2022-05-14 01:24:22+00:00,0,Twitter for iPhone,this poster is prepared by hand masha into hamilton and nur sarah roman from the national university of malaysia bang selangoraicalsaukmsustainabledevelopmentgoals,in,poster prepared hand masha hamilton nur sarah roman national university malaysia bang selangoraicalsaukmsustainabledevelopmentgoals,0.0,0.788,0.212,0.6249,positive
iqbalbasagili,2022-03-01 05:41:18+00:00,0,Twitter for Android,ahuniv linkthe era of melbourneis sometimes bending at the universityknotuniversity knot the concept ummul dura mercy latest malaysiato hear last public singapore us ,in,ahuniv linkthe era melbourneis sometimes bending universityknotuniversity knot concept ummul dura mercy latest malaysiato hear last public singapore u ,0.0,0.898,0.102,0.3612,positive
muhammadiman_8,2021-12-03 01:34:57+00:00,0,Twitter Web App,national university of malaysia it malaysia emboli smiles with halo,in,national university malaysia malaysia embolus smile halo,0.0,0.744,0.256,0.4767,positive
InfoHumasBMKG,2021-11-19 04:10:44+00:00,0,Twitter for iPhone, at the workshop climate change experts from various countries such as profcreolin hanging of national university malaysia and also cordexsea coordinate dr jerasorn santisirisomboon as,in, workshop climate change expert various country profcreolin hanging national university malaysia also cordexsea coordinate dr jerasorn santisirisomboon,0.0,1.0,0.0,0.0,neutral
InfoHumasBMKG,2021-11-19 04:09:31+00:00,0,Twitter for iPhone, and department of earth sciences environment the national university malaysia to cordexseathe workshop has several goals including socializing cortex activities in developing knowledge regional climate downscaling especially southeast asia,in, department earth science environment national university malaysia cordexseathe workshop several goal including socializing cortex activity developing knowledge regional climate downscaling especially southeast asia,0.0,1.0,0.0,0.0,neutral
lydiaaziz_,2021-11-19 03:36:10+00:00,67,Twitter for Android,the same goes for uns namelike national university of malaysia there is no need to convert malaysiaspecial nous,in,go un namelike national university malaysia need convert malaysiaspecial nous,0.115,0.885,0.0,-0.296,negative
kosmo_online,2021-11-17 09:14:14+00:00,1,WordPress.com,nasi claims national university of singapore over declining forest coverage in malaysia,in,nasi claim national university singapore declining forest coverage malaysia,0.0,1.0,0.0,0.0,neutral
MaranMatters,2021-10-07 10:05:40+00:00,2,Twitter for Android,with such unqualified appointments can universities in malaysia improvethe remains of the university singapore developed as national rank second among best asia universitiesmale,in,unqualified appointment university malaysia improvethe remains university singapore developed national rank second among best asia universitiesmale,0.0,0.84,0.16,0.6369,positive
emakbul,2021-10-02 15:53:26+00:00,1182,Twitter for iPhone,balls rode arsitekturmalaysia anti design indonesia ache dance melanin architecture our camps is called parts or more national university of artsthe promotion the very encouraging,in,ball rode arsitekturmalaysia anti design indonesia ache dance melanin architecture camp called part national university artsthe promotion encouraging,0.16,0.719,0.121,-0.0534,negative
erlandapane,2021-09-22 10:25:03+00:00,1,Twitter for Android,adding to professors visionproflong neck hen national university of singapore us singaporeprofwindy rahayu law probe university australianprofmoodideas the malaysiahow green energy reaches technology in the futureresearchculture,in,adding professor visionproflong neck hen national university singapore u singaporeprofwindy rahayu law probe university australianprofmoodideas malaysiahow green energy reach technology futureresearchculture,0.0,0.879,0.121,0.3182,positive
IrKhairilNizam,2021-09-15 12:06:42+00:00,7,Twitter for iPhone,program services national university of singapore usi represent the pas malaysia youth to express my gratitude government for giving me opportunity as chief receive scholarship,in,program service national university singapore usi represent pa malaysia youth express gratitude government giving opportunity chief receive scholarship,0.0,0.721,0.279,0.8176,positive
FerozAfferoz,2021-05-05 05:33:10+00:00,0,Foursquare Swarm,vaccineemboli palms together dean gemilang national university of malaysia in bang selangor,in,vaccineemboli palm together dean gemilang national university malaysia bang selangor,0.0,1.0,0.0,0.0,neutral
ideselangor,2021-03-08 08:41:48+00:00,0,Twitter Web App,speakers an sir prof dr door alan ghazalinational university of malaysia ulmprof geoffrey williams science and technologyprof is jomokhazanah research institutemoderate profashamed slam handed ilium,in,speaker sir prof dr door alan ghazalinational university malaysia ulmprof geoffrey williams science technologyprof jomokhazanah research institutemoderate profashamed slam handed ilium,0.098,0.902,0.0,-0.3818,negative
kentangperancis,2021-02-12 15:49:56+00:00,0,Twitter for Android,ulm is the national university of malaysia malaysiais it small and medium enterprises a part education too,in,ulm national university malaysia malaysiais small medium enterprise part education,0.0,1.0,0.0,0.0,neutral
CeritaAHY_,2022-09-30 09:11:36+00:00,0,twittbot.net,today mr sbyudhoyono delivered a public lecture in front of the academic cavity university kebangsaan malaysia speech here,in,today mr sbyudhoyono delivered public lecture front academic cavity university kebangsaan malaysia speech,0.0,1.0,0.0,0.0,neutral
Unair_Official,2022-09-30 05:30:17+00:00,13,Hootsuite Inc.,unairnewsunair ajar national university of malaysia in the joint class program,in,unairnewsunair ajar national university malaysia joint class program,0.0,1.0,0.0,0.0,neutral
